items,date,order_id,order_accepted,order_refused_reason,calories,price
"['sweet potatoes', 'veggie burger', 'veggie combo']",2022-01-04,365,True,,1330,19
"['salad', 'vegan combo']",2022-01-04,366,True,,470,14
"['lemonade', 'hamburger']",2022-01-04,367,True,,690,7
"['veggie combo', 'veggie combo']",2022-01-04,368,True,,1400,20
"['cheese burger', 'hamburger']",2022-01-04,369,True,,1350,12
"['veggie burger', 'cheesy combo', 'vegan combo']",2022-01-04,370,True,,1925,27
"['iced tea', 'veggie combo', 'veggie combo']",2022-01-04,371,True,,1470,22
"['sweet potatoes', 'cheesy combo']",2022-01-04,372,True,,1300,14
"['salad', 'sweet potatoes', 'lemonade']",2022-01-04,373,True,,335,9
"['lemonade', 'veggie burger', 'vegan burger']",2022-01-04,374,True,,840,14
"['lemonade', 'iced tea', 'salad', 'vegan combo']",2022-01-04,375,True,,630,18
"['cheesy combo', 'veggie combo']",2022-01-04,376,True,,1770,21
"['vegan combo', 'cheesy combo']",2022-01-04,377,True,,1525,21
"['salad', 'cheesy combo', 'cheesy combo']",2022-01-04,378,False,Total calories exceeds 2000,2155,26
"['sweet potatoes', 'cheese burger', 'hamburger']",2022-01-04,379,True,,1580,15
"['cheese burger', 'veggie combo']",2022-01-04,380,True,,1450,17
"['iced tea', 'veggie combo']",2022-01-04,381,True,,770,12
"['veggie combo', 'vegan combo']",2022-01-04,382,True,,1155,20
"['lemonade', 'lemonade', 'veggie combo']",2022-01-04,383,True,,880,14
"['iced tea', 'hamburger', 'vegan burger', 'veggie combo']",2022-01-04,384,True,,1720,23
"['iced tea', 'vegan combo']",2022-01-04,385,True,,525,12
"['vegan burger', 'vegan combo', 'cheesy combo']",2022-01-04,386,True,,1875,27
['vegan burger'],2022-01-04,387,True,,350,6
"['vegan burger', 'vegan combo', 'cheesy combo']",2022-01-04,388,True,,1875,27
['lemonade'],2022-01-04,389,True,,90,2
"['veggie burger', 'vegan combo']",2022-01-04,390,True,,855,16
"['lemonade', 'veggie combo', 'cheesy combo']",2022-01-04,391,True,,1860,23
"['vegan burger', 'cheesy combo', 'veggie combo']",2022-01-04,392,False,Total calories exceeds 2000,2120,27
"['vegan burger', 'vegan combo', 'vegan combo']",2022-01-04,393,True,,1260,26
['salad'],2022-01-04,394,True,,15,4
"['veggie burger', 'vegan burger', 'cheese burger']",2022-01-04,395,True,,1500,19
"['lemonade', 'cheesy combo', 'vegan combo']",2022-01-04,396,True,,1615,23
"['cheese burger', 'cheese burger']",2022-01-04,397,True,,1500,14
"['vegan burger', 'veggie combo']",2022-01-04,398,True,,1050,16
"['cheesy combo', 'vegan combo']",2022-01-04,399,True,,1525,21
"['vegan combo', 'vegan combo']",2022-01-04,400,True,,910,20
"['veggie combo', 'veggie combo']",2022-01-04,401,True,,1400,20
"['cheesy combo', 'veggie combo']",2022-01-04,402,True,,1770,21
"['vegan combo', 'veggie combo']",2022-01-04,403,True,,1155,20
"['cheesy combo', 'veggie combo']",2022-01-04,404,True,,1770,21
['veggie burger'],2022-01-04,405,True,,400,6
"['hamburger', 'veggie burger', 'cheesy combo']",2022-01-04,406,False,Total calories exceeds 2000,2070,22
"['iced tea', 'vegan combo']",2022-01-04,407,True,,525,12
"['iced tea', 'cheese burger']",2022-01-04,408,True,,820,9
"['lemonade', 'vegan combo', 'cheesy combo']",2022-01-04,409,True,,1615,23
"['cheesy combo', 'cheesy combo']",2022-01-04,410,False,Total calories exceeds 2000,2140,22
"['lemonade', 'vegan combo', 'veggie combo']",2022-01-04,411,True,,1245,22
"['sweet potatoes', 'vegan burger', 'sweet potatoes', 'veggie combo']",2022-01-04,412,True,,1510,22
"['vegan burger', 'cheese burger', 'veggie combo']",2022-01-04,413,True,,1800,23
"['cheesy combo', 'veggie combo']",2022-01-04,414,True,,1770,21
"['veggie burger', 'sweet potatoes', 'veggie combo']",2022-01-04,415,True,,1330,19
"['iced tea', 'hamburger', 'hamburger', 'veggie combo']",2022-01-04,416,True,,1970,22
"['sweet potatoes', 'lemonade', 'sweet potatoes']",2022-01-04,417,True,,550,8
"['cheesy combo', 'vegan combo']",2022-01-04,418,True,,1525,21
"['lemonade', 'vegan burger', 'iced tea', 'vegan combo']",2022-01-04,419,True,,965,20
['veggie burger'],2022-01-04,420,True,,400,6
"['sweet potatoes', 'lemonade', 'hamburger']",2022-01-04,421,True,,920,10
"['iced tea', 'cheesy combo']",2022-01-04,422,True,,1140,13
['veggie burger'],2022-01-04,423,True,,400,6
"['veggie burger', 'cheese burger', 'vegan combo']",2022-01-04,424,True,,1605,23
"['vegan burger', 'veggie combo', 'veggie combo']",2022-01-04,425,True,,1750,26
"['cheese burger', 'sweet potatoes']",2022-01-04,426,True,,980,10
"['veggie burger', 'veggie combo', 'vegan combo']",2022-01-04,427,True,,1555,26
"['lemonade', 'veggie combo']",2022-01-04,428,True,,790,12
['cheese burger'],2022-01-04,429,True,,750,7
"['hamburger', 'cheese burger', 'hamburger', 'veggie combo']",2022-01-04,430,False,Total calories exceeds 2000,2650,27
"['sweet potatoes', 'vegan combo']",2022-01-04,431,True,,685,13
"['vegan burger', 'vegan combo']",2022-01-04,432,True,,805,16
"['salad', 'cheesy combo']",2022-01-04,433,True,,1085,15
"['vegan combo', 'veggie combo']",2022-01-04,434,True,,1155,20
"['lemonade', 'iced tea']",2022-01-04,435,True,,160,4
"['iced tea', 'lemonade', 'vegan combo']",2022-01-04,436,True,,615,14
"['iced tea', 'veggie combo']",2022-01-04,437,True,,770,12
"['veggie burger', 'vegan combo', 'vegan combo']",2022-01-04,438,True,,1310,26
"['cheesy combo', 'cheesy combo']",2022-01-04,439,False,Total calories exceeds 2000,2140,22
"['vegan burger', 'hamburger']",2022-01-04,440,True,,950,11
"['salad', 'iced tea', 'sweet potatoes', 'vegan combo']",2022-01-04,441,True,,770,19
"['cheese burger', 'cheesy combo']",2022-01-04,442,True,,1820,18
"['vegan burger', 'cheesy combo']",2022-01-04,443,True,,1420,17
"['iced tea', 'cheesy combo', 'veggie combo']",2022-01-04,444,True,,1840,23
"['cheese burger', 'cheesy combo', 'cheesy combo']",2022-01-04,445,False,Total calories exceeds 2000,2890,29
['sweet potatoes'],2022-01-04,446,True,,230,3
"['hamburger', 'vegan combo', 'veggie combo']",2022-01-04,447,True,,1755,25
"['cheesy combo', 'veggie combo']",2022-01-04,448,True,,1770,21
"['sweet potatoes', 'hamburger']",2022-01-04,449,True,,830,8
"['cheese burger', 'vegan combo']",2022-01-04,450,True,,1205,17
"['sweet potatoes', 'cheesy combo']",2022-01-04,451,True,,1300,14
"['iced tea', 'lemonade', 'veggie combo']",2022-01-04,452,True,,860,14
"['cheese burger', 'cheesy combo', 'veggie combo']",2022-01-04,453,False,Total calories exceeds 2000,2520,28
"['veggie burger', 'cheese burger', 'lemonade']",2022-01-04,454,True,,1240,15
"['vegan burger', 'hamburger', 'cheesy combo']",2022-01-04,455,False,Total calories exceeds 2000,2020,22
"['veggie burger', 'salad', 'lemonade', 'veggie combo']",2022-01-04,456,True,,1205,22
"['vegan burger', 'sweet potatoes', 'hamburger']",2022-01-04,457,True,,1180,14
"['salad', 'vegan combo']",2022-01-04,458,True,,470,14
"['hamburger', 'vegan combo']",2022-01-04,459,True,,1055,15
"['veggie combo', 'vegan combo']",2022-01-04,460,True,,1155,20
['veggie burger'],2022-01-04,461,True,,400,6
"['lemonade', 'iced tea']",2022-01-04,462,True,,160,4
"['cheesy combo', 'veggie combo']",2022-01-04,463,True,,1770,21
"['salad', 'vegan combo']",2022-01-04,464,True,,470,14
"['lemonade', 'vegan combo', 'cheesy combo']",2022-01-04,465,True,,1615,23
"['sweet potatoes', 'lemonade']",2022-01-04,466,True,,320,5
['sweet potatoes'],2022-01-04,467,True,,230,3
"['hamburger', 'veggie burger', 'vegan combo']",2022-01-04,468,True,,1455,21
"['iced tea', 'veggie combo']",2022-01-04,469,True,,770,12
"['veggie combo', 'cheesy combo']",2022-01-04,470,True,,1770,21
"['lemonade', 'vegan burger']",2022-01-04,471,True,,440,8
"['veggie burger', 'hamburger', 'cheese burger', 'vegan combo']",2022-01-04,472,False,Total calories exceeds 2000,2205,28
"['iced tea', 'cheese burger', 'cheesy combo']",2022-01-04,473,True,,1890,20
['lemonade'],2022-01-04,474,True,,90,2
"['iced tea', 'veggie combo']",2022-01-04,475,True,,770,12
"['salad', 'cheese burger', 'veggie burger']",2022-01-04,476,True,,1165,17
"['vegan burger', 'cheesy combo']",2022-01-04,477,True,,1420,17
['veggie burger'],2022-01-04,478,True,,400,6
"['vegan combo', 'vegan combo']",2022-01-04,479,True,,910,20
"['sweet potatoes', 'vegan combo', 'cheesy combo']",2022-01-04,480,True,,1755,24
['sweet potatoes'],2022-01-04,481,True,,230,3
"['cheesy combo', 'cheesy combo']",2022-01-04,482,False,Total calories exceeds 2000,2140,22
['hamburger'],2022-01-04,483,True,,600,5
"['cheesy combo', 'vegan combo']",2022-01-04,484,True,,1525,21
"['lemonade', 'hamburger', 'vegan combo']",2022-01-04,485,True,,1145,17
"['iced tea', 'vegan combo']",2022-01-04,486,True,,525,12
['sweet potatoes'],2022-01-04,487,True,,230,3
"['sweet potatoes', 'hamburger']",2022-01-04,488,True,,830,8
"['salad', 'vegan burger', 'sweet potatoes', 'veggie combo']",2022-01-04,489,True,,1295,23
"['iced tea', 'vegan burger']",2022-01-05,490,True,,420,8
"['vegan burger', 'veggie burger']",2022-01-05,491,True,,750,12
"['hamburger', 'cheesy combo', 'cheesy combo']",2022-01-05,492,False,Total calories exceeds 2000,2740,27
"['lemonade', 'hamburger', 'hamburger', 'veggie combo']",2022-01-05,493,True,,1990,22
['vegan burger'],2022-01-05,494,True,,350,6
"['lemonade', 'hamburger']",2022-01-05,495,True,,690,7
"['hamburger', 'hamburger', 'vegan combo']",2022-01-05,496,True,,1655,20
"['hamburger', 'lemonade', 'cheesy combo']",2022-01-05,497,True,,1760,18
"['iced tea', 'lemonade']",2022-01-05,498,True,,160,4
"['iced tea', 'hamburger']",2022-01-05,499,True,,670,7
"['lemonade', 'lemonade']",2022-01-05,500,True,,180,4
"['veggie burger', 'salad']",2022-01-05,501,True,,415,10
"['lemonade', 'veggie combo', 'vegan combo']",2022-01-05,502,True,,1245,22
"['lemonade', 'sweet potatoes', 'hamburger', 'cheesy combo']",2022-01-05,503,True,,1990,21
['salad'],2022-01-05,504,True,,15,4
"['salad', 'sweet potatoes', 'cheesy combo']",2022-01-05,505,True,,1315,18
"['veggie burger', 'vegan burger', 'lemonade']",2022-01-05,506,True,,840,14
"['vegan burger', 'veggie combo']",2022-01-05,507,True,,1050,16
"['iced tea', 'cheesy combo', 'veggie combo']",2022-01-05,508,True,,1840,23
"['iced tea', 'cheesy combo']",2022-01-05,509,True,,1140,13
"['cheesy combo', 'vegan combo']",2022-01-05,510,True,,1525,21
"['cheese burger', 'lemonade']",2022-01-05,511,True,,840,9
"['cheesy combo', 'vegan combo']",2022-01-05,512,True,,1525,21
"['veggie burger', 'veggie combo', 'vegan combo']",2022-01-05,513,True,,1555,26
['iced tea'],2022-01-05,514,True,,70,2
"['veggie combo', 'veggie combo']",2022-01-05,515,True,,1400,20
"['sweet potatoes', 'cheesy combo', 'vegan combo']",2022-01-05,516,True,,1755,24
"['lemonade', 'salad']",2022-01-05,517,True,,105,6
"['vegan burger', 'salad', 'veggie combo']",2022-01-05,518,True,,1065,20
"['iced tea', 'cheese burger']",2022-01-05,519,True,,820,9
"['iced tea', 'cheesy combo']",2022-01-05,520,True,,1140,13
"['lemonade', 'vegan combo', 'veggie combo']",2022-01-05,521,True,,1245,22
"['vegan burger', 'vegan burger', 'vegan combo']",2022-01-05,522,True,,1155,22
"['lemonade', 'cheesy combo', 'cheesy combo']",2022-01-05,523,False,Total calories exceeds 2000,2230,24
"['sweet potatoes', 'cheesy combo', 'vegan combo']",2022-01-05,524,True,,1755,24
['iced tea'],2022-01-05,525,True,,70,2
"['veggie combo', 'veggie combo']",2022-01-05,526,True,,1400,20
"['vegan burger', 'salad', 'lemonade', 'vegan combo']",2022-01-05,527,True,,910,22
"['cheese burger', 'veggie burger', 'sweet potatoes']",2022-01-05,528,True,,1380,16
"['sweet potatoes', 'cheesy combo', 'vegan combo']",2022-01-05,529,True,,1755,24
"['lemonade', 'veggie burger', 'veggie burger', 'vegan combo']",2022-01-05,530,True,,1345,24
"['lemonade', 'veggie combo', 'cheesy combo']",2022-01-05,531,True,,1860,23
"['cheesy combo', 'vegan combo']",2022-01-05,532,True,,1525,21
"['lemonade', 'veggie combo']",2022-01-05,533,True,,790,12
['salad'],2022-01-05,534,True,,15,4
"['veggie burger', 'veggie combo']",2022-01-05,535,True,,1100,16
"['iced tea', 'hamburger', 'cheese burger']",2022-01-05,536,True,,1420,14
"['iced tea', 'iced tea', 'cheesy combo']",2022-01-05,537,True,,1210,15
"['veggie burger', 'sweet potatoes', 'vegan burger']",2022-01-05,538,True,,980,15
['salad'],2022-01-05,539,True,,15,4
"['lemonade', 'cheesy combo']",2022-01-05,540,True,,1160,13
"['sweet potatoes', 'sweet potatoes']",2022-01-05,541,True,,460,6
"['sweet potatoes', 'cheesy combo']",2022-01-05,542,True,,1300,14
['vegan burger'],2022-01-05,543,True,,350,6
"['cheese burger', 'veggie combo', 'veggie combo']",2022-01-05,544,False,Total calories exceeds 2000,2150,27
"['cheese burger', 'veggie burger', 'veggie burger']",2022-01-05,545,True,,1550,19
['cheese burger'],2022-01-05,546,True,,750,7
"['lemonade', 'cheesy combo']",2022-01-05,547,True,,1160,13
"['iced tea', 'vegan combo']",2022-01-05,548,True,,525,12
"['sweet potatoes', 'salad', 'sweet potatoes', 'vegan combo']",2022-01-05,549,True,,930,20
"['cheesy combo', 'veggie combo']",2022-01-05,550,True,,1770,21
['hamburger'],2022-01-05,551,True,,600,5
"['vegan combo', 'cheesy combo']",2022-01-05,552,True,,1525,21
"['iced tea', 'veggie burger', 'cheese burger', 'veggie combo']",2022-01-05,553,True,,1920,25
"['sweet potatoes', 'veggie burger', 'iced tea', 'cheesy combo']",2022-01-05,554,True,,1770,22
"['lemonade', 'veggie combo']",2022-01-05,555,True,,790,12
"['vegan burger', 'vegan burger', 'vegan combo']",2022-01-05,556,True,,1155,22
"['salad', 'veggie burger', 'iced tea']",2022-01-05,557,True,,485,12
['iced tea'],2022-01-05,558,True,,70,2
"['veggie burger', 'veggie burger', 'hamburger', 'vegan combo']",2022-01-05,559,True,,1855,27
"['hamburger', 'sweet potatoes', 'hamburger', 'vegan combo']",2022-01-05,560,True,,1885,23
"['salad', 'hamburger']",2022-01-05,561,True,,615,9
"['veggie burger', 'cheesy combo', 'vegan combo']",2022-01-05,562,True,,1925,27
"['hamburger', 'vegan combo']",2022-01-05,563,True,,1055,15
"['sweet potatoes', 'veggie burger']",2022-01-05,564,True,,630,9
"['sweet potatoes', 'iced tea', 'vegan burger', 'vegan combo']",2022-01-05,565,True,,1105,21
"['veggie burger', 'veggie burger', 'vegan burger']",2022-01-05,566,True,,1150,18
"['cheese burger', 'veggie combo']",2022-01-05,567,True,,1450,17
"['veggie combo', 'vegan combo']",2022-01-05,568,True,,1155,20
"['sweet potatoes', 'lemonade']",2022-01-05,569,True,,320,5
"['veggie burger', 'salad', 'lemonade']",2022-01-05,570,True,,505,12
"['cheesy combo', 'cheesy combo']",2022-01-05,571,False,Total calories exceeds 2000,2140,22
"['hamburger', 'vegan combo', 'vegan combo']",2022-01-05,572,True,,1510,25
"['lemonade', 'hamburger', 'vegan combo']",2022-01-05,573,True,,1145,17
"['hamburger', 'veggie combo']",2022-01-05,574,True,,1300,15
"['iced tea', 'iced tea', 'iced tea', 'cheesy combo']",2022-01-05,575,True,,1280,17
"['cheese burger', 'cheesy combo', 'veggie combo']",2022-01-05,576,False,Total calories exceeds 2000,2520,28
"['hamburger', 'vegan combo']",2022-01-05,577,True,,1055,15
"['sweet potatoes', 'lemonade', 'veggie burger']",2022-01-05,578,True,,720,11
['salad'],2022-01-05,579,True,,15,4
"['veggie burger', 'hamburger', 'hamburger']",2022-01-05,580,True,,1600,16
"['vegan burger', 'lemonade']",2022-01-05,581,True,,440,8
"['salad', 'veggie combo']",2022-01-05,582,True,,715,14
"['veggie combo', 'vegan combo']",2022-01-05,583,True,,1155,20
"['iced tea', 'vegan burger', 'veggie combo']",2022-01-05,584,True,,1120,18
"['veggie burger', 'vegan combo', 'vegan combo']",2022-01-05,585,True,,1310,26
['salad'],2022-01-05,586,True,,15,4
"['iced tea', 'cheese burger']",2022-01-05,587,True,,820,9
"['cheese burger', 'lemonade']",2022-01-05,588,True,,840,9
"['lemonade', 'veggie burger', 'vegan combo']",2022-01-05,589,True,,945,18
"['iced tea', 'hamburger', 'sweet potatoes']",2022-01-05,590,True,,900,10
"['sweet potatoes', 'cheesy combo']",2022-01-05,591,True,,1300,14
"['iced tea', 'sweet potatoes', 'salad', 'veggie combo']",2022-01-05,592,True,,1015,19
"['veggie burger', 'veggie combo', 'vegan combo']",2022-01-05,593,True,,1555,26
"['veggie burger', 'vegan burger', 'veggie combo']",2022-01-05,594,True,,1450,22
"['iced tea', 'cheese burger', 'salad']",2022-01-05,595,True,,835,13
"['salad', 'cheesy combo', 'vegan combo']",2022-01-05,596,True,,1540,25
"['vegan combo', 'veggie combo']",2022-01-05,597,True,,1155,20
"['hamburger', 'veggie combo', 'veggie combo']",2022-01-05,598,True,,2000,25
"['cheese burger', 'sweet potatoes', 'salad', 'veggie combo']",2022-01-05,599,True,,1695,24
"['sweet potatoes', 'hamburger']",2022-01-05,600,True,,830,8
"['sweet potatoes', 'vegan combo', 'veggie combo']",2022-01-05,601,True,,1385,23
"['veggie combo', 'cheesy combo']",2022-01-05,602,True,,1770,21
"['hamburger', 'hamburger', 'cheesy combo']",2022-01-05,603,False,Total calories exceeds 2000,2270,21
['vegan burger'],2022-01-05,604,True,,350,6
"['veggie burger', 'cheesy combo']",2022-01-05,605,True,,1470,17
"['hamburger', 'sweet potatoes', 'lemonade']",2022-01-05,606,True,,920,10
"['lemonade', 'vegan burger', 'sweet potatoes', 'cheesy combo']",2022-01-05,607,True,,1740,22
"['lemonade', 'veggie combo', 'cheesy combo']",2022-01-05,608,True,,1860,23
"['hamburger', 'cheesy combo']",2022-01-05,609,True,,1670,16
"['veggie burger', 'iced tea', 'vegan combo']",2022-01-05,610,True,,925,18
"['sweet potatoes', 'vegan combo', 'cheesy combo']",2022-01-05,611,True,,1755,24
"['salad', 'sweet potatoes', 'lemonade', 'vegan combo']",2022-01-05,612,True,,790,19
"['cheesy combo', 'veggie combo']",2022-01-05,613,True,,1770,21
"['cheese burger', 'vegan burger', 'vegan burger', 'veggie combo']",2022-01-05,614,False,Total calories exceeds 2000,2150,29
"['iced tea', 'salad', 'veggie combo']",2022-01-05,615,True,,785,16
"['salad', 'veggie burger']",2022-01-05,616,True,,415,10
"['cheese burger', 'vegan burger']",2022-01-05,617,True,,1100,13
['salad'],2022-01-05,618,True,,15,4
"['iced tea', 'vegan combo', 'veggie combo']",2022-01-05,619,True,,1225,22
"['iced tea', 'salad', 'veggie burger', 'veggie combo']",2022-01-05,620,True,,1185,22
"['salad', 'cheesy combo', 'cheesy combo']",2022-01-05,621,False,Total calories exceeds 2000,2155,26
"['vegan burger', 'vegan combo']",2022-01-05,622,True,,805,16
"['iced tea', 'lemonade']",2022-01-05,623,True,,160,4
"['iced tea', 'hamburger', 'veggie combo']",2022-01-06,624,True,,1370,17
"['cheese burger', 'veggie combo', 'cheesy combo']",2022-01-06,625,False,Total calories exceeds 2000,2520,28
"['lemonade', 'sweet potatoes', 'vegan combo']",2022-01-06,626,True,,775,15
"['cheesy combo', 'vegan combo']",2022-01-06,627,True,,1525,21
"['veggie burger', 'cheesy combo', 'vegan combo']",2022-01-06,628,True,,1925,27
"['hamburger', 'veggie combo']",2022-01-06,629,True,,1300,15
"['sweet potatoes', 'veggie combo']",2022-01-06,630,True,,930,13
"['salad', 'cheesy combo']",2022-01-06,631,True,,1085,15
"['vegan burger', 'iced tea', 'vegan burger', 'veggie combo']",2022-01-06,632,True,,1470,24
"['lemonade', 'lemonade', 'veggie burger', 'veggie combo']",2022-01-06,633,True,,1280,20
"['vegan burger', 'iced tea']",2022-01-06,634,True,,420,8
"['cheese burger', 'sweet potatoes', 'hamburger', 'veggie combo']",2022-01-06,635,False,Total calories exceeds 2000,2280,25
"['veggie burger', 'iced tea', 'salad']",2022-01-06,636,True,,485,12
"['lemonade', 'vegan combo', 'veggie combo']",2022-01-06,637,True,,1245,22
['veggie burger'],2022-01-06,638,True,,400,6
"['hamburger', 'veggie combo', 'cheesy combo']",2022-01-06,639,False,Total calories exceeds 2000,2370,26
